trial	index_traj	path	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	fix_start_time	dot_mvt_start_time	last_dot_time	button_pressed_time	line_cross_time	early_response (t/f)	rest_time	end_time	start_exp_time	time_from_start [ces]
0	95	iid	left	-1.969	6.295	right	40	10.722	1	559	0	302	1245	1804	1589	0	333	2806	67417.0	71.574
1	15	iid	left	-2.085	3.039	left	9	-3.017	-1	252	0	303	1509	1761	1594	0	75	2764		74.394
2	30	iid	left	-1.432	5.195	left	27	-7.161	-1	496	0	303	1357	1853	1593	0	225	2855		77.163
3	158	iid	right	1.147	2.092	right	4	3.873	1	255	0	303	1557	1812	1600	0	33	2814		80.026
4	128	iid	right	0.87	4.088	left	17	-2.599	1	831	0	303	1436	2267	1590	0	142	3270		82.848
5	115	iid	right	2.055	3.917	left	16	-5.82	-1	347	0	303	1460	1807	1602	0	133	2809		86.127
6	69	iid	left	-2.377	3.329	right	11	2.683	-1	602	0	304	1488	2090	1590	0	92	3093		88.945
7	170	iid	right	2.263	4.205	right	18	3.056	1	594	0	304	1418	2012	1579	0	150	3015		92.045
8	174	iid	right	1.157	4.176	right	17	2.95	1	754	0	303	1442	2196	1595	0	142	3198		95.068
9	45	iid	left	-0.81	6.405	left	41	-10.068	-1	1380	0	302	1216	2596	1569	0	342	3598		98.273
10	66	iid	left	-2.091	3.596	right	13	5.348	1	611	0	302	1471	2082	1590	0	108	3084		101.878
11	182	iid	right	2.179	5.057	right	26	5.865	1	418	0	303	1362	1780	1590	0	217	2782		104.971
12	165	iid	right	2.085	3.039	right	9	3.017	1	53	0	303	1504	1557	1579	1	75	2559		107.762
13	78	iid	left	-0.87	4.088	right	17	2.599	-1	546	0	302	1433	1979	1584	0	142	2981		110.328
14	186	iid	right	1.917	5.864	right	35	11.991	1	2504	0	303	1271	3775	1573	0	292	4778		113.319
15	177	iid	right	2.389	4.145	right	17	3.429	1	473	0	303	1425	1898	1578	0	142	2900		118.109
16	56	iid	left	-0.974	2.955	right	9	5.179	-1	918	0	303	1471	2389	1559	0	75	3391		121.019
17	152	iid	right	2.413	2.537	right	6	6.728	1	1090	0	303	1501	2591	1564	0	50	3594		124.421
18	82	iid	left	-0.915	5.411	right	29	4.576	1	856	0	304	1322	2178	1575	0	242	3180		128.026
19	68	iid	left	-1.071	3.23	right	10	4.659	-1	142	1	304	1466	1608	1560	0	83	2611		131.216
20	124	iid	right	1.906	4.326	left	19	-4.242	1	538	0	303	1397	1935	1566	0	158	2937		133.835
21	16	iid	left	-1.331	3.134	left	10	-7.001	-1	575	0	304	1476	2051	1570	0	83	3052		136.782
22	148	iid	right	0.971	6.212	left	39	-8.275	1	1183	1	305	1225	2408	1561	0	325	3409		139.845
23	93	iid	left	-1.486	6.421	right	41	8.888	-1	997	0	304	1214	2211	1569	0	342	3213		143.264
24	65	iid	left	-2.055	3.917	right	16	5.82	-1	3769	0	303	1420	5189	1564	0	133	6192		146.488
25	60	iid	left	-0.889	3.379	right	11	3.456	-1	1566	0	303	1459	3025	1564	0	92	4027		152.693
26	84	iid	left	-1.581	5.468	right	30	3.437	-1	562	0	303	1303	1865	1565	0	250	2867		156.733
27	67	iid	left	-1.011	3.712	right	14	2.576	1	974	0	303	1432	2406	1559	0	117	3409		159.612
28	125	iid	right	1.007	4.726	left	22	-7.396	1	817	0	303	1369	2186	1563	0	183	3188		163.032
29	132	iid	right	0.915	5.411	left	29	-4.576	-1	2221	0	303	1314	3535	1566	0	242	4537		166.232
30	9	iid	left	-1.71	2.788	left	8	-5.391	-1	2508	1	304	1494	4002	1571	0	67	5004		170.78
31	18	iid	left	-1.853	3.209	left	10	-4.809	-1	561	0	303	1486	2047	1580	0	83	3051		175.792
32	55	iid	left	-1.076	2.085	right	4	4.474	-1	1286	0	304	1536	2822	1579	0	33	3825		178.854
33	75	iid	left	-1.007	4.726	right	22	7.396	-1	645	0	302	1394	2039	1590	0	183	3041		182.685
34	150	iid	right	1.672	2.125	right	5	3.182	1	296	0	303	1523	1819	1575	0	42	2821		185.736
35	104	iid	right	1.113	2.948	left	9	-2.555	1	517	0	303	1503	2020	1589	0	75	3022		188.566
36	135	iid	right	1.907	4.917	left	24	-2.755	1	469	0	303	1370	1839	1582	0	200	2841		191.597
37	137	iid	right	1.078	5.502	left	30	-5.305	1	500	0	303	1319	1819	1580	0	250	2821		194.448
38	164	iid	right	2.465	3.163	right	10	5.991	1	300	0	303	1484	1784	1577	0	83	2786		197.278
39	76	iid	left	-1.794	4.732	right	22	6.096	1	873	0	302	1373	2246	1569	0	183	3248		200.074
40	79	iid	left	-2.149	4.637	right	22	6.019	-1	1554	0	303	1369	2923	1563	0	183	3925		203.331
41	197	iid	right	2.158	6.978	right	49	5.806	1	1117	0	302	1141	2258	1559	0	408	3260		207.266
42	38	iid	left	-2.822	5.379	left	29	-8.417	-1	587	0	303	1338	1925	1591	0	242	2927		210.536
43	24	iid	left	-1.157	4.176	left	17	-2.95	-1	656	0	303	1432	2088	1586	0	142	3090		213.471
44	122	iid	right	1.283	4.911	left	24	-3.587	1	1091	0	301	1372	2463	1583	0	200	3465		216.567
45	195	iid	right	0.81	6.405	right	41	10.068	1	2613	0	302	1213	3826	1564	0	342	4827		220.038
46	29	iid	left	-1.621	4.376	left	19	-14.001	-1	725	0	303	1414	2139	1583	0	158	3141		224.873
47	19	iid	left	-1.394	3.481	left	12	-5.649	1	532	0	303	1483	2015	1593	0	100	3018		228.02
48	143	iid	right	1.486	6.421	left	41	-8.888	1	877	0	303	1230	2107	1582	0	342	3109		231.045
49	86	iid	left	-1.405	5.417	right	29	4.991	1	2263	0	303	1340	3603	1591	0	242	4605		234.162
50	95	rdw	left	-1.969	6.295	right	40	10.722	1	3212	0	301	1241	4453	1586	0	333	5455		238.777
51	15	rdw	left	-2.085	3.039	left	9	-3.017	-1	394	0	303	1502	1896	1587	0	75	2899		246.449
52	30	rdw	left	-1.432	5.195	left	27	-7.161	-1	453	0	304	1350	1803	1585	0	225	2805		249.355
53	158	rdw	right	1.147	2.092	right	4	3.873	1	405	0	304	1529	1934	1573	0	33	2935		252.169
54	128	rdw	right	0.87	4.088	left	17	-2.599	-1	631	0	304	1416	2047	1570	0	142	3049		255.115
55	115	rdw	right	2.055	3.917	left	16	-5.82	-1	424	0	304	1421	1845	1566	0	133	2847		258.176
56	69	rdw	left	-2.377	3.329	right	11	2.683	1	807	0	304	1469	2276	1571	0	92	3277		261.036
57	170	rdw	right	2.263	4.205	right	18	3.056	1	611	0	303	1400	2011	1563	0	150	3012		264.325
58	174	rdw	right	1.157	4.176	right	17	2.95	1	324	0	304	1421	1745	1574	0	142	2747		267.347
59	45	rdw	left	-0.81	6.405	left	41	-10.068	-1	620	0	303	1211	1830	1565	0	342	2832		270.107
60	66	rdw	left	-2.091	3.596	right	13	5.348	1	408	0	303	1456	1864	1574	0	108	2866		272.95
61	182	rdw	right	2.179	5.057	right	26	5.865	-1	788	0	303	1336	2124	1563	0	217	3126		275.827
62	165	rdw	right	2.085	3.039	right	9	3.017	1	433	0	304	1481	1914	1569	0	75	2916		278.964
63	78	rdw	left	-0.87	4.088	right	17	2.599	1	2779	0	303	1416	4195	1569	0	142	5197		281.891
64	186	rdw	right	1.917	5.864	right	35	11.991	1	658	0	304	1260	1918	1563	0	292	2921		287.1
65	177	rdw	right	2.389	4.145	right	17	3.429	1	303	0	305	1418	1721	1571	0	142	2723		290.03
66	56	rdw	left	-0.974	2.955	right	9	5.179	1	646	0	302	1473	2119	1559	0	75	3121		292.763
67	152	rdw	right	2.413	2.537	right	6	6.728	1	82	0	302	1529	1611	1591	0	50	2613		295.892
68	82	rdw	left	-0.915	5.411	right	29	4.576	1	2445	0	303	1312	3757	1568	0	242	4760		298.518
69	68	rdw	left	-1.071	3.23	right	10	4.659	1	271	0	303	1486	1757	1580	0	83	2759		303.289
70	124	rdw	right	1.906	4.326	left	19	-4.242	-1	834	0	303	1400	2234	1569	0	158	3236		306.059
71	16	rdw	left	-1.331	3.134	left	10	-7.001	-1	623	0	303	1485	2108	1579	0	83	3110		309.303
72	148	rdw	right	0.971	6.212	left	39	-8.275	-1	744	0	303	1236	1980	1572	0	325	2982		312.426
73	93	rdw	left	-1.486	6.421	right	41	8.888	-1	3310	0	303	1226	4536	1578	0	342	5538		315.422
74	65	rdw	left	-2.055	3.917	right	16	5.82	1	667	0	305	1430	2097	1574	0	133	3099		320.973
75	60	rdw	left	-0.889	3.379	right	11	3.456	1	421	0	303	1463	1884	1566	0	92	2886		324.085
76	84	rdw	left	-1.581	5.468	right	30	3.437	1	790	0	303	1316	2106	1577	0	250	3108		326.982
77	67	rdw	left	-1.011	3.712	right	14	2.576	1	999	0	303	1454	2453	1581	0	117	3455		330.102
78	125	rdw	right	1.007	4.726	left	22	-7.396	-1	513	0	302	1379	1892	1572	0	183	2894		333.568
79	132	rdw	right	0.915	5.411	left	29	-4.576	-1	679	0	304	1326	2005	1578	0	242	3007		336.475
80	9	rdw	left	-1.71	2.788	left	8	-5.391	-1	1762	0	304	1485	3247	1564	0	67	4249		339.493
81	18	rdw	left	-1.853	3.209	left	10	-4.809	-1	1696	1	304	1495	3191	1591	0	83	4193		343.75
82	55	rdw	left	-1.076	2.085	right	4	4.474	1	803	0	304	1525	2328	1568	0	33	3329		347.954
83	75	rdw	left	-1.007	4.726	right	22	7.396	1	1741	0	303	1386	3127	1581	0	183	4128		351.297
84	150	rdw	right	1.672	2.125	right	5	3.182	1	513	0	303	1537	2050	1591	0	42	3051		355.439
85	104	rdw	right	1.113	2.948	left	9	-2.555	-1	692	0	303	1488	2180	1575	0	75	3182		358.503
86	135	rdw	right	1.907	4.917	left	24	-2.755	1	688	0	303	1364	2052	1577	0	200	3054		361.698
87	137	rdw	right	1.078	5.502	left	30	-5.305	-1	712	0	304	1313	2025	1572	0	250	3028		364.763
88	164	rdw	right	2.465	3.163	right	10	5.991	1	504	0	304	1487	1991	1580	0	83	2994		367.803
89	76	rdw	left	-1.794	4.732	right	22	6.096	1	878	0	303	1381	2259	1577	0	183	3261		370.809
90	79	rdw	left	-2.149	4.637	right	22	6.019	1	667	0	303	1369	2036	1564	0	183	3038		374.082
91	197	rdw	right	2.158	6.978	right	49	5.806	1	1153	0	303	1150	2303	1570	0	408	3306		377.132
92	38	rdw	left	-2.822	5.379	left	29	-8.417	-1	492	0	304	1313	1805	1565	0	242	2807		380.451
93	24	rdw	left	-1.157	4.176	left	17	-2.95	-1	419	1	303	1419	1838	1573	0	142	2840		383.271
94	122	rdw	right	1.283	4.911	left	24	-3.587	-1	838	0	303	1350	2188	1561	0	200	3190		386.124
95	195	rdw	right	0.81	6.405	right	41	10.068	1	2123	0	303	1230	3353	1583	0	342	4355		389.325
96	29	rdw	left	-1.621	4.376	left	19	-14.001	-1	672	0	303	1401	2073	1570	0	158	3075		393.693
97	19	rdw	left	-1.394	3.481	left	12	-5.649	-1	577	0	303	1480	2057	1592	0	100	3059		396.781
98	143	rdw	right	1.486	6.421	left	41	-8.888	-1	1882	1	304	1215	3097	1569	0	342	4099		399.853
99	86	rdw	left	-1.405	5.417	right	29	4.991	1	634	0	304	1317	1951	1571	0	242	2953		403.963
100	114	iid	right	1.583	3.228	left	10	-4.674	1	1374	0	302	1494	2868	1588	0	83	3870		406.93
101	173	iid	right	2.217	4.012	right	16	3.328	1	1004	0	303	1438	2442	1583	0	133	3444		412.323
102	5	iid	left	-2.123	2.129	left	5	-3.169	-1	368	0	303	1552	1920	1606	0	42	2921		415.781
103	126	iid	right	1.794	4.732	left	22	-6.096	-1	674	0	304	1385	2059	1580	0	183	3061		418.716
104	117	iid	right	1.011	3.712	left	14	-2.576	1	1016	0	303	1438	2454	1563	0	117	3456		421.79
105	73	iid	left	-2.056	4.699	right	22	3.118	-1	703	0	303	1389	2092	1584	0	183	3093		425.259
106	140	iid	right	2.17	6.546	left	43	-2.644	1	758	0	304	1198	1956	1567	0	358	2958		428.367
107	98	iid	left	-0.971	6.212	right	39	8.275	-1	2222	0	303	1240	3462	1577	0	325	4464		431.338
108	172	iid	right	1.158	4.684	right	22	3.138	-1	712	0	303	1393	2105	1587	0	183	3107		435.816
109	96	iid	left	-1.995	6.028	right	36	3.041	-1	704	0	304	1267	1971	1578	0	300	2974		438.936
110	169	iid	right	1.394	3.481	right	12	5.649	1	517	0	303	1471	1988	1581	0	100	2990		441.923
111	97	iid	left	-1.346	6.31	right	40	3.058	1	2680	0	305	1250	3930	1594	0	333	4933		444.927
112	31	iid	left	-2.689	5.667	left	33	-13.897	-1	971	1	304	1290	2261	1577	0	275	3264		449.874
113	12	iid	left	-1.311	3.437	left	12	-3.281	1	1072	0	304	1468	2540	1578	0	100	3542		453.151
114	35	iid	left	-2.32	5.071	left	26	-7.877	-1	565	0	303	1349	1914	1577	0	217	2916		456.704
115	119	iid	right	2.377	3.329	left	11	-2.683	1	69	0	304	1476	1545	1568	1	92	2546		459.634
116	42	iid	left	-1.954	6.647	left	44	-13.663	-1	849	0	304	1198	2047	1575	0	367	3049		462.193
117	189	iid	right	2.719	5.571	right	31	10.583	1	33	0	303	1309	1341	1567	1	258	2345		465.257
118	90	iid	left	-2.17	6.546	right	43	2.644	-1	188	0	304	1206	1394	1564	1	358	2395		467.615
119	136	iid	right	1.405	5.417	left	29	-4.991	1	438	0	304	1325	1763	1579	0	242	2765		470.024
120	51	iid	left	-0.806	2.319	right	5	3.749	-1	3956	0	304	1549	5505	1602	0	42	6507		472.803
121	127	iid	right	1.239	4.403	left	19	-7.711	-1	1284	0	302	1409	2693	1578	0	158	3695		479.322
122	162	iid	right	1.311	3.437	right	12	3.281	1	549	0	304	1477	2026	1586	0	100	3028		483.032
123	41	iid	left	-2.078	6.196	left	38	-11.804	1	1337	0	304	1255	2592	1583	0	317	3594		486.074
124	118	iid	right	1.071	3.23	left	10	-4.659	1	485	0	303	1483	1968	1576	0	83	2969		489.681
125	113	iid	right	1.892	3.745	left	14	-4.613	1	716	0	304	1438	2154	1567	0	117	3156		492.664
126	26	iid	left	-1.929	4.66	left	22	-8.105	-1	1854	0	303	1386	3240	1580	0	183	4243		495.834
127	139	iid	right	0.999	5.404	left	30	-9.09	-1	2092	0	303	1324	3416	1586	0	250	4418		500.091
128	100	iid	right	2.251	2.722	left	8	-3.383	1	407	0	304	1493	1900	1572	0	67	2902		504.523
129	111	iid	right	0.973	3.878	left	15	-2.704	1	839	0	304	1438	2277	1574	0	125	3279		507.44
130	2	iid	left	-2.413	2.537	left	6	-6.728	-1	294	0	303	1523	1817	1584	0	50	2819		510.733
131	77	iid	left	-1.239	4.403	right	19	7.711	-1	1153	0	304	1415	2568	1585	0	158	3570		513.566
132	46	iid	left	-1.185	6.479	left	42	-5.232	-1	529	0	303	1215	1744	1578	0	350	2747		517.151
133	187	iid	right	1.988	5.494	right	30	5.674	1	231	0	304	1320	1551	1570	1	250	2552		519.91
134	191	iid	right	2.078	6.196	right	38	11.804	1	1066	0	303	1241	2307	1569	0	317	3309		522.476
135	85	iid	left	-1.907	4.917	right	24	2.755	1	329	0	303	1365	1694	1575	0	200	2696		525.799
136	161	iid	right	1.454	3.202	right	10	2.972	1	272	0	304	1501	1773	1596	0	83	2775		528.51
137	36	iid	left	-1.917	5.864	left	35	-11.991	1	225	1	304	1278	1503	1570	1	292	2506		531.301
138	190	iid	right	2.137	6.102	right	37	2.857	1	1378	0	303	1254	2632	1574	0	308	3633		533.819
139	61	iid	left	-0.973	3.878	right	15	2.704	1	71	0	303	1440	1511	1565	1	125	2514		537.467
140	22	iid	left	-1.158	4.684	left	22	-3.138	1	327	0	305	1392	1719	1587	0	183	2722		539.994
141	141	iid	right	1.575	6.045	left	37	-3.812	1	3319	0	303	1255	4574	1575	0	308	5576		542.731
142	101	iid	right	0.806	2.319	left	5	-3.749	1	445	1	304	1528	1973	1583	0	42	2975		548.325
143	33	iid	left	-2.547	5.207	left	27	-4.706	-1	725	0	303	1349	2074	1586	0	225	3077		551.314
144	11	iid	left	-1.454	3.202	left	10	-2.972	-1	246	0	302	1486	1732	1580	0	83	2735		554.403
145	194	iid	right	1.816	6.152	right	38	4.335	-1	692	0	304	1254	1946	1585	0	317	2947		557.153
146	159	iid	right	1.71	2.788	right	8	5.391	1	517	0	303	1511	2028	1590	0	67	3029		560.115
147	6	iid	left	-2.375	2.81	left	8	-5.006	-1	243	0	303	1516	1759	1595	0	67	2761		563.159
148	27	iid	left	-2.389	4.145	left	17	-3.429	-1	430	0	303	1436	1866	1589	0	142	2868		565.934
149	120	iid	right	1.926	4.487	left	20	-4.387	1	429	0	304	1407	1836	1586	0	167	2838		568.816
150	114	rdw	right	1.583	3.228	left	10	-4.674	-1	770	0	303	1484	2254	1579	0	83	3256		571.667
151	173	rdw	right	2.217	4.012	right	16	3.328	1	229	0	304	1437	1666	1580	0	133	2668		576.555
152	5	rdw	left	-2.123	2.129	left	5	-3.169	-1	484	0	304	1533	2017	1588	0	42	3019		579.239
153	126	rdw	right	1.794	4.732	left	22	-6.096	-1	485	0	304	1391	1876	1587	0	183	2877		582.273
154	117	rdw	right	1.011	3.712	left	14	-2.576	1	892	0	303	1446	2339	1575	0	117	3341		585.165
155	73	rdw	left	-2.056	4.699	right	22	3.118	1	792	0	304	1395	2187	1588	0	183	3189		588.521
156	140	rdw	right	2.17	6.546	left	43	-2.644	1	694	0	304	1207	1901	1575	0	358	2904		591.724
157	98	rdw	left	-0.971	6.212	right	39	8.275	1	656	0	304	1245	1901	1582	0	325	2904		594.643
158	172	rdw	right	1.158	4.684	right	22	3.138	1	525	0	304	1383	1908	1579	0	183	2911		597.563
159	96	rdw	left	-1.995	6.028	right	36	3.041	1	387	0	303	1274	1661	1585	0	300	2663		600.489
160	169	rdw	right	1.394	3.481	right	12	5.649	1	229	0	302	1465	1694	1576	0	100	2696		603.166
161	97	rdw	left	-1.346	6.31	right	40	3.058	1	3796	1	304	1254	5050	1598	0	333	6052		605.879
162	31	rdw	left	-2.689	5.667	left	33	-13.897	1	142	0	303	1299	1441	1574	1	275	2444		611.944
163	12	rdw	left	-1.311	3.437	left	12	-3.281	-1	530	1	303	1479	2009	1590	0	100	3010		614.403
164	35	rdw	left	-2.32	5.071	left	26	-7.877	-1	389	0	302	1355	1744	1585	0	217	2746		617.426
165	119	rdw	right	2.377	3.329	left	11	-2.683	-1	672	0	303	1483	2155	1589	0	92	3158		620.184
166	42	rdw	left	-1.954	6.647	left	44	-13.663	-1	439	0	304	1195	1634	1572	0	367	2635		623.357
167	189	rdw	right	2.719	5.571	right	31	10.583	1	685	0	303	1318	2003	1587	0	258	3005		626.007
168	90	rdw	left	-2.17	6.546	right	43	2.644	-1	592	0	303	1206	1798	1575	0	358	2801		629.028
169	136	rdw	right	1.405	5.417	left	29	-4.991	-1	366	0	304	1328	1694	1579	0	242	2696		631.844
170	51	rdw	left	-0.806	2.319	right	5	3.749	1	514	0	303	1531	2045	1585	0	42	3047		634.554
171	127	rdw	right	1.239	4.403	left	19	-7.711	-1	537	0	303	1406	1943	1575	0	158	2944		637.616
172	162	rdw	right	1.311	3.437	right	12	3.281	1	267	0	304	1465	1732	1577	0	100	2735		640.575
173	41	rdw	left	-2.078	6.196	left	38	-11.804	-1	625	0	304	1252	1877	1579	0	317	2880		643.326
174	118	rdw	right	1.071	3.23	left	10	-4.659	-1	654	0	303	1476	2130	1571	0	83	3131		646.221
175	113	rdw	right	1.892	3.745	left	14	-4.613	-1	832	0	304	1466	2298	1595	0	117	3301		649.367
176	26	rdw	left	-1.929	4.66	left	22	-8.105	-1	486	0	303	1397	1883	1591	0	183	2885		652.682
177	139	rdw	right	0.999	5.404	left	30	-9.09	-1	451	0	303	1325	1776	1585	0	250	2778		655.582
178	100	rdw	right	2.251	2.722	left	8	-3.383	-1	531	0	303	1501	2032	1580	0	67	3034		658.376
179	111	rdw	right	0.973	3.878	left	15	-2.704	-1	339	0	304	1465	1804	1602	0	125	2805		661.426
180	2	rdw	left	-2.413	2.537	left	6	-6.728	-1	259	0	303	1526	1785	1587	0	50	2787		664.247
181	77	rdw	left	-1.239	4.403	right	19	7.711	1	602	0	306	1401	2003	1571	0	158	3004		667.051
182	46	rdw	left	-1.185	6.479	left	42	-5.232	-1	1355	0	303	1217	2572	1578	0	350	3575		670.072
183	187	rdw	right	1.988	5.494	right	30	5.674	1	462	0	303	1323	1785	1584	0	250	2788		673.662
184	191	rdw	right	2.078	6.196	right	38	11.804	1	588	0	304	1261	1849	1590	0	317	2852		676.465
185	85	rdw	left	-1.907	4.917	right	24	2.755	1	830	0	304	1365	2195	1576	0	200	3198		679.332
186	161	rdw	right	1.454	3.202	right	10	2.972	1	433	0	304	1484	1917	1579	0	83	2918		682.544
187	36	rdw	left	-1.917	5.864	left	35	-11.991	-1	438	0	304	1278	1716	1582	0	292	2719		685.478
188	190	rdw	right	2.137	6.102	right	37	2.857	-1	1197	0	303	1269	2466	1589	0	308	3468		688.213
189	61	rdw	left	-0.973	3.878	right	15	2.704	1	326	0	303	1427	1753	1562	0	125	2755		691.697
190	22	rdw	left	-1.158	4.684	left	22	-3.138	-1	507	0	303	1381	1888	1574	0	183	2890		694.467
191	141	rdw	right	1.575	6.045	left	37	-3.812	-1	629	0	305	1251	1880	1569	0	308	2882		697.373
192	101	rdw	right	0.806	2.319	left	5	-3.749	1	3091	0	302	1530	4621	1583	0	42	5622		700.27
193	33	rdw	left	-2.547	5.207	left	27	-4.706	-1	686	0	303	1346	2032	1582	0	225	3034		705.906
194	11	rdw	left	-1.454	3.202	left	10	-2.972	-1	294	1	305	1478	1772	1573	0	83	2774		708.956
195	194	rdw	right	1.816	6.152	right	38	4.335	-1	1431	0	304	1247	2678	1575	0	317	3680		711.743
196	159	rdw	right	1.71	2.788	right	8	5.391	1	640	0	304	1502	2142	1579	0	67	3144		715.44
197	6	rdw	left	-2.375	2.81	left	8	-5.006	-1	488	0	303	1508	1996	1588	0	67	2998		718.602
198	27	rdw	left	-2.389	4.145	left	17	-3.429	-1	515	0	303	1414	1929	1568	0	142	2932		721.615
